"resp_id","ques","segment","choice","seat.1","seat.2","seat.3","trans.1","trans.2","trans.3","convert.1","convert.2","convert.3","price.1","price.2","price.3"
103,8,"basic",2,"4","5","4","manual","auto","manual","yes","no","no","40","35","40"
103,9,"basic",3,"5","2","2","manual","manual","auto","no","no","yes","30","30","30"
103,10,"basic",3,"4","5","5","manual","auto","auto","yes","no","yes","35","40","30"
104,1,"basic",1,"2","5","2","auto","manual","manual","yes","no","yes","35","35","40"
104,2,"basic",1,"2","2","4","manual","auto","manual","yes","yes","no","30","40","35"
104,3,"basic",1,"4","5","5","auto","manual","manual","yes","no","yes","35","40","30"
104,4,"basic",1,"4","4","2","auto","manual","manual","no","yes","yes","30","30","35"
104,5,"basic",2,"5","5","4","manual","auto","manual","yes","yes","yes","40","35","40"
104,6,"basic",2,"2","4","4","manual","auto","manual","no","no","no","40","35","40"
104,7,"basic",2,"4","5","2","auto","manual","manual","no","no","no","40","30","30"
104,8,"basic",3,"5","5","2","auto","manual","auto","yes","yes","no","40","35","30"
104,9,"basic",1,"2","5","5","auto","auto","auto","no","no","no","35","40","35"
104,10,"basic",2,"4","4","4","manual","manual","auto","no","yes","yes","30","35","40"
105,1,"fun",3,"4","2","4","manual","auto","auto","yes","no","yes","40","35","35"
105,2,"fun",3,"2","2","4","manual","manual","manual","yes","no","yes","40","40","30"
105,3,"fun",2,"5","2","2","manual","auto","auto","yes","no","yes","40","40","35"
105,4,"fun",2,"4","5","4","manual","auto","manual","yes","yes","no","35","30","40"
105,5,"fun",2,"5","4","5","auto","auto","auto","no","no","no","40","30","35"
105,6,"fun",1,"5","2","5","manual","manual","manual","yes","yes","yes","30","30","35"
105,7,"fun",3,"5","5","2","auto","manual","auto","no","no","yes","30","35","40"
105,8,"fun",2,"5","2","2","manual","auto","manual","no","yes","no","30","30","35"
105,9,"fun",1,"4","4","5","auto","auto","auto","yes","no","yes","30","35","35"
105,10,"fun",3,"4","2","2","auto","manual","auto","yes","no","no","40","30","30"
106,1,"basic",3,"2","2","5","manual","auto","auto","no","no","yes","30","40","30"
106,2,"basic",3,"2","4","2","manual","manual","manual","yes","yes","no","40","40","40"
106,3,"basic",2,"2","4","5","manual","auto","manual","no","no","yes","35","30","35"
106,4,"basic",1,"5","4","5","manual","manual","auto","no","yes","no","30","35","40"
106,5,"basic",3,"5","2","2","auto","auto","auto","yes","yes","no","40","40","35"
106,6,"basic",2,"4","2","5","manual","auto","manual","no","yes","yes","40","35","30"
106,7,"basic",3,"4","2","4","manual","auto","auto","yes","no","yes","30","30","30"
106,8,"basic",3,"2","4","5","auto","manual","auto","yes","no","yes","30","30","35"
106,9,"basic",3,"5","5","5","manual","manual","auto","no","yes","no","35","40","30"
106,10,"basic",2,"4","2","5","auto","manual","auto","no","yes","no","35","30","35"
107,1,"fun",1,"2","5","4","manual","manual","auto","yes","yes","no","30","40","40"
107,2,"fun",3,"5","5","2","auto","manual","auto","no","no","yes","30","35","35"
107,3,"fun",3,"2","4","2","auto","auto","manual","no","no","yes","40","30","35"
107,4,"fun",1,"4","2","2","auto","manual","auto","yes","no","no","35","35","30"
107,5,"fun",1,"4","4","4","manual","auto","manual","yes","no","yes","35","35","30"
107,6,"fun",3,"4","2","5","manual","auto","auto","no","yes","yes","40","40","30"
107,7,"fun",1,"4","4","5","auto","manual","manual","yes","no","no","30","35","30"
107,8,"fun",3,"2","5","4","manual","manual","manual","no","yes","no","30","35","30"
107,9,"fun",3,"5","5","2","manual","auto","manual","no","yes","yes","40","40","40"
107,10,"fun",3,"5","2","2","auto","manual","auto","no","no","no","40","40","35"
108,1,"basic",1,"5","5","4","auto","manual","auto","no","no","yes","30","40","35"
108,2,"basic",3,"5","4","2","auto","manual","manual","yes","no","no","35","40","30"
108,3,"basic",1,"2","4","4","auto","auto","auto","yes","yes","no","35","40","40"
108,4,"basic",2,"2","5","5","auto","manual","auto","no","no","no","30","30","35"
108,5,"basic",2,"2","2","4","auto","auto","manual","no","no","yes","40","35","40"
108,6,"basic",2,"5","2","2","manual","manual","manual","yes","yes","yes","40","30","40"
108,7,"basic",3,"5","4","2","manual","manual","auto","no","yes","yes","35","35","30"
108,8,"basic",3,"2","2","4","auto","manual","auto","yes","no","no","40","40","35"
108,9,"basic",2,"5","4","2","auto","manual","manual","yes","yes","no","40","30","35"
108,10,"basic",2,"4","5","5","auto","auto","manual","yes","yes","yes","30","30","30"
109,1,"basic",2,"5","5","2","auto","manual","manual","yes","no","no","30","30","40"
109,2,"basic",1,"5","2","4","auto","manual","manual","no","yes","no","40","35","35"
109,3,"basic",3,"5","2","5","auto","manual","auto","yes","yes","no","35","40","35"
109,4,"basic",3,"5","5","4","manual","manual","manual","no","yes","no","35","40","30"
109,5,"basic",1,"2","4","5","auto","auto","manual","yes","yes","yes","35","40","35"
109,6,"basic",2,"4","5","4","manual","manual","auto","yes","yes","no","30","30","40"
109,7,"basic",3,"5","4","4","auto","manual","auto","yes","yes","yes","40","40","30"
109,8,"basic",3,"2","2","5","manual","auto","manual","no","no","no","30","40","40"
109,9,"basic",2,"2","2","4","auto","auto","manual","yes","yes","no","40","30","40"
109,10,"basic",3,"4","4","4","auto","auto","auto","no","yes","no","35","35","30"
110,1,"basic",1,"2","2","4","manual","auto","manual","no","no","no","30","30","30"
110,2,"basic",2,"2","4","2","auto","auto","manual","no","yes","yes","40","30","40"
110,3,"basic",3,"4","4","2","auto","manual","auto","no","yes","yes","40","35","35"
110,4,"basic",2,"5","2","4","auto","manual","manual","yes","yes","yes","30","35","30"
110,5,"basic",1,"5","5","4","auto","manual","manual","no","yes","yes","35","40","40"
110,6,"basic",3,"4","4","5","auto","manual","manual","yes","no","yes","35","35","35"
110,7,"basic",2,"5","5","4","auto","auto","auto","no","no","no","40","30","35"
110,8,"basic",2,"5","2","4","auto","auto","auto","yes","yes","yes","35","30","40"
110,9,"basic",1,"2","2","5","auto","manual","manual","no","yes","no","35","30","40"
110,10,"basic",1,"4","5","4","auto","manual","manual","no","no","no","30","35","40"
111,1,"basic",3,"4","2","5","auto","auto","auto","no","no","yes","30","35","35"
111,2,"basic",1,"5","2","2","auto","manual","auto","no","yes","yes","35","40","40"
111,3,"basic",3,"5","2","4","auto","manual","auto","yes","no","yes","30","30","35"
111,4,"basic",2,"4","2","5","manual","manual","auto","yes","yes","no","30","35","30"
111,5,"basic",1,"5","4","2","auto","manual","manual","yes","yes","no","40","40","40"
111,6,"basic",3,"5","4","2","manual","auto","auto","yes","yes","yes","30","30","35"
111,7,"basic",3,"5","4","2","manual","auto","auto","no","yes","no","35","40","30"
111,8,"basic",2,"5","5","2","manual","manual","auto","no","no","no","40","30","40"
111,9,"basic",2,"4","2","5","manual","manual","manual","no","yes","yes","35","30","35"
111,10,"basic",3,"4","5","4","auto","manual","manual","no","yes","yes","40","40","35"
112,1,"basic",3,"5","2","5","auto","manual","auto","no","yes","yes","40","35","35"
112,2,"basic",2,"4","4","2","manual","auto","manual","no","yes","yes","30","30","40"
112,3,"basic",1,"4","4","4","auto","manual","auto","no","yes","yes","40","40","40"
112,4,"basic",1,"5","2","5","auto","manual","manual","no","no","yes","30","30","30"
112,5,"basic",1,"5","5","2","manual","manual","manual","no","no","no","30","40","40"
112,6,"basic",2,"2","4","5","auto","auto","manual","yes","yes","yes","40","35","35"
112,7,"basic",2,"4","4","2","manual","manual","manual","no","yes","yes","40","30","30"
112,8,"basic",3,"2","5","2","auto","manual","auto","no","yes","no","40","40","30"
112,9,"basic",1,"5","5","2","auto","auto","manual","yes","no","no","40","35","35"
112,10,"basic",3,"4","5","4","auto","manual","auto","no","no","no","35","35","30"
113,1,"basic",1,"2","4","2","auto","auto","manual","no","no","no","40","40","40"
113,2,"basic",3,"4","2","5","auto","manual","auto","no","no","yes","35","30","40"
113,3,"basic",2,"2","5","2","auto","auto","manual","yes","no","yes","35","35","40"
113,4,"basic",3,"2","5","5","manual","auto","manual","no","no","yes","35","40","35"
113,5,"basic",1,"5","5","4","manual","auto","manual","yes","yes","no","30","35","30"
113,6,"basic",1,"4","2","5","auto","auto","manual","no","no","no","30","35","40"
113,7,"basic",2,"5","5","4","auto","auto","manual","yes","no","no","30","30","35"
113,8,"basic",1,"4","4","2","auto","manual","auto","yes","no","yes","30","40","40"
113,9,"basic",1,"5","4","2","manual","manual","manual","no","yes","yes","30","30","35"
113,10,"basic",1,"2","4","5","auto","manual","manual","no","yes","yes","30","35","40"
114,1,"basic",1,"2","4","5","manual","manual","manual","no","yes","no","30","40","40"
114,2,"basic",1,"4","4","2","auto","manual","auto","yes","no","no","30","35","35"
114,3,"basic",1,"2","5","2","auto","auto","manual","yes","yes","no","30","40","35"
114,4,"basic",3,"2","5","2","manual","auto","manual","yes","yes","yes","35","35","30"
114,5,"basic",1,"2","2","5","auto","auto","manual","yes","yes","yes","35","40","40"
114,6,"basic",2,"2","2","5","auto","auto","manual","no","no","yes","40","30","30"
114,7,"basic",2,"5","5","2","manual","manual","manual","no","no","yes","35","30","40"
114,8,"basic",1,"4","4","4","auto","manual","manual","no","yes","no","30","30","40"
114,9,"basic",3,"4","4","5","auto","manual","auto","yes","yes","no","40","35","40"
114,10,"basic",1,"4","5","2","auto","manual","manual","no","yes","no","40","35","40"
115,1,"basic",3,"2","2","4","manual","manual","auto","no","no","no","30","40","30"
115,2,"basic",2,"5","5","2","manual","auto","manual","no","no","yes","35","40","35"
115,3,"basic",1,"5","2","5","auto","auto","manual","yes","no","no","40","40","30"
115,4,"basic",1,"4","2","5","manual","manual","auto","no","no","yes","35","35","30"
115,5,"basic",2,"5","5","2","manual","auto","auto","yes","no","yes","35","30","40"
115,6,"basic",3,"2","5","4","auto","manual","manual","yes","yes","yes","35","40","35"
115,7,"basic",3,"2","4","4","manual","manual","manual","yes","yes","no","40","40","30"
115,8,"basic",2,"4","4","2","manual","auto","manual","yes","no","yes","30","35","30"
115,9,"basic",1,"2","4","5","auto","manual","auto","no","no","no","30","40","35"
115,10,"basic",1,"4","4","4","auto","auto","auto","yes","yes","no","30","35","40"
116,1,"basic",2,"4","5","2","manual","auto","auto","no","yes","no","40","30","35"
116,2,"basic",2,"4","5","4","auto","auto","manual","yes","no","yes","40","40","35"
116,3,"basic",2,"4","2","5","auto","auto","manual","no","yes","no","40","35","40"
116,4,"basic",2,"4","5","5","manual","auto","auto","no","yes","no","35","35","35"
116,5,"basic",2,"2","5","2","manual","auto","auto","no","no","yes","35","30","30"
116,6,"basic",1,"5","2","2","auto","auto","manual","yes","yes","yes","40","40","35"
116,7,"basic",3,"2","2","2","auto","manual","auto","no","yes","no","40","30","30"
116,8,"basic",1,"2","4","2","manual","manual","manual","no","yes","yes","30","30","40"
116,9,"basic",3,"4","2","4","auto","manual","auto","yes","no","no","35","40","30"
116,10,"basic",3,"5","4","5","manual","manual","manual","yes","yes","yes","30","40","40"
117,1,"fun",2,"5","5","4","manual","manual","auto","yes","yes","yes","35","30","40"
117,2,"fun",3,"5","4","5","auto","manual","auto","no","yes","yes","40","35","35"
117,3,"fun",3,"4","2","2","manual","auto","auto","no","no","yes","30","40","30"
117,4,"fun",2,"5","4","5","manual","auto","manual","no","yes","yes","40","30","40"
117,5,"fun",1,"5","5","2","auto","auto","manual","no","no","no","30","35","35"
117,6,"fun",1,"2","5","4","auto","manual","auto","yes","no","no","40","30","30"
117,7,"fun",2,"4","4","4","manual","manual","manual","no","yes","yes","35","30","40"
117,8,"fun",1,"5","2","2","auto","manual","auto","yes","yes","no","30","30","35"
117,9,"fun",2,"4","2","2","auto","auto","manual","yes","yes","yes","35","35","35"
117,10,"fun",1,"2","2","2","auto","manual","manual","no","no","yes","30","30","40"
118,1,"basic",2,"4","2","2","manual","auto","manual","no","no","yes","30","30","40"
118,2,"basic",1,"5","5","2","auto","manual","auto","no","no","yes","35","30","40"
118,3,"basic",1,"2","2","4","auto","manual","auto","no","no","yes","35","35","35"
118,4,"basic",2,"5","4","5","auto","auto","manual","yes","no","yes","40","30","40"
118,5,"basic",1,"4","5","4","manual","manual","manual","yes","no","no","35","40","40"
118,6,"basic",2,"2","2","5","auto","manual","auto","yes","no","no","30","30","30"
118,7,"basic",3,"4","4","2","manual","manual","auto","yes","yes","no","40","30","40"
118,8,"basic",1,"5","2","5","manual","manual","manual","yes","no","no","35","40","35"
118,9,"basic",1,"2","5","4","manual","manual","auto","yes","yes","no","35","30","40"
118,10,"basic",1,"5","4","2","auto","auto","auto","yes","yes","yes","30","30","35"
119,1,"basic",1,"5","4","4","auto","manual","manual","yes","yes","yes","35","30","35"
119,2,"basic",1,"2","4","4","auto","manual","auto","no","no","yes","35","30","40"
119,3,"basic",2,"4","2","2","auto","auto","auto","no","no","yes","40","30","30"
119,4,"basic",3,"2","2","2","manual","auto","manual","no","yes","yes","30","40","30"
119,5,"basic",1,"2","4","2","manual","manual","manual","yes","no","no","40","35","35"
119,6,"basic",3,"2","5","5","manual","auto","auto","yes","no","no","35","35","30"
119,7,"basic",2,"4","4","5","manual","manual","manual","no","yes","yes","40","40","40"
119,8,"basic",3,"5","2","4","auto","auto","auto","yes","no","yes","40","40","30"
119,9,"basic",2,"5","5","5","manual","auto","manual","no","yes","no","35","30","30"
119,10,"basic",3,"2","5","5","manual","manual","manual","no","no","yes","40","40","35"
120,1,"fun",2,"5","4","4","manual","manual","manual","no","yes","no","35","40","35"
120,2,"fun",1,"5","2","2","auto","manual","auto","no","no","no","35","30","30"
120,3,"fun",3,"5","5","5","auto","auto","auto","no","yes","yes","30","35","30"
120,4,"fun",3,"4","4","2","auto","manual","auto","no","no","yes","40","30","30"
120,5,"fun",2,"2","5","2","manual","manual","auto","yes","yes","no","30","30","40"
120,6,"fun",1,"2","2","2","auto","manual","manual","yes","no","yes","40","35","35"
120,7,"fun",1,"4","5","4","auto","manual","manual","yes","yes","yes","35","35","30"
120,8,"fun",2,"4","5","4","manual","manual","auto","yes","yes","no","35","40","30"
120,9,"fun",1,"4","2","5","auto","manual","manual","no","no","no","35","40","40"
120,10,"fun",2,"4","2","4","auto","auto","auto","yes","no","yes","30","35","40"
121,1,"basic",3,"4","5","4","manual","manual","auto","no","yes","no","35","30","35"
121,2,"basic",1,"4","2","4","auto","auto","manual","no","no","yes","40","40","35"
121,3,"basic",3,"2","5","2","auto","auto","manual","yes","no","yes","40","35","40"
121,4,"basic",3,"4","4","4","manual","manual","auto","yes","no","no","40","40","30"
121,5,"basic",2,"4","2","5","auto","auto","auto","yes","no","yes","30","30","35"
121,6,"basic",2,"4","4","2","manual","manual","manual","no","yes","yes","30","30","35"
121,7,"basic",1,"2","5","2","auto","manual","manual","yes","yes","yes","30","40","30"
121,8,"basic",3,"4","2","2","auto","manual","auto","yes","no","no","40","30","35"
121,9,"basic",1,"4","5","2","auto","manual","manual","yes","no","no","35","35","40"
121,10,"basic",1,"5","2","5","auto","manual","auto","no","no","yes","30","35","40"
122,1,"basic",2,"2","2","4","manual","auto","manual","no","yes","no","30","35","30"
122,2,"basic",2,"2","5","2","auto","auto","auto","no","yes","yes","35","35","40"
122,3,"basic",1,"5","5","5","manual","auto","manual","no","yes","yes","30","30","40"
122,4,"basic",2,"2","4","2","manual","manual","manual","yes","no","yes","40","40","30"
122,5,"basic",2,"2","4","4","auto","auto","manual","yes","no","no","30","30","35"
122,6,"basic",1,"4","2","4","auto","manual","manual","no","no","yes","35","35","35"
122,7,"basic",1,"5","5","2","manual","manual","auto","no","yes","no","35","35","40"
122,8,"basic",2,"2","4","4","manual","auto","auto","no","yes","yes","40","30","40"
122,9,"basic",1,"5","5","4","auto","auto","manual","no","no","yes","35","40","30"
122,10,"basic",3,"5","5","4","manual","auto","auto","yes","yes","no","30","40","40"
123,1,"fun",2,"2","5","4","auto","auto","manual","yes","yes","yes","40","40","40"
123,2,"fun",2,"4","4","2","manual","auto","manual","yes","yes","no","30","35","40"
123,3,"fun",3,"5","2","2","auto","auto","manual","no","no","no","35","40","35"
123,4,"fun",2,"4","2","4","manual","auto","manual","no","yes","no","40","30","30"
123,5,"fun",3,"5","2","4","manual","auto","auto","yes","no","no","40","35","35"
123,6,"fun",1,"4","5","2","auto","manual","manual","yes","yes","yes","30","35","35"
123,7,"fun",2,"4","2","4","auto","auto","manual","no","no","yes","30","30","35"
123,8,"fun",2,"5","4","5","manual","manual","auto","yes","no","no","30","35","40"
123,9,"fun",1,"2","5","5","manual","manual","auto","yes","no","no","30","35","30"
123,10,"fun",1,"2","5","2","manual","manual","manual","no","no","yes","30","30","40"
124,1,"fun",2,"2","5","2","manual","auto","auto","no","no","no","30","30","40"
124,2,"fun",2,"5","5","5","manual","auto","manual","no","yes","yes","30","35","35"
124,3,"fun",3,"4","2","5","auto","auto","auto","yes","yes","no","30","40","35"
124,4,"fun",1,"5","4","4","manual","manual","manual","no","no","no","35","40","35"
124,5,"fun",3,"2","2","4","manual","manual","auto","yes","no","yes","30","40","35"
124,6,"fun",1,"5","4","2","auto","manual","manual","yes","no","yes","40","30","35"
124,7,"fun",1,"5","5","4","auto","auto","auto","yes","no","no","30","40","35"
124,8,"fun",1,"5","2","2","manual","manual","auto","yes","no","no","30","35","30"
124,9,"fun",2,"2","4","4","auto","manual","auto","no","yes","yes","35","30","40"
124,10,"fun",2,"2","2","4","manual","auto","manual","yes","yes","yes","40","30","40"
125,1,"racer",1,"2","5","4","manual","auto","auto","no","yes","no","35","40","40"
125,2,"racer",3,"2","2","4","auto","manual","auto","yes","yes","no","35","40","35"
125,3,"racer",2,"2","5","4","auto","auto","auto","yes","yes","yes","40","30","35"
125,4,"racer",3,"4","4","5","auto","auto","manual","yes","no","no","30","30","30"
125,5,"racer",1,"4","5","5","manual","manual","auto","no","yes","no","35","35","30"
125,6,"racer",3,"5","5","2","auto","manual","auto","no","no","no","35","40","30"
125,7,"racer",2,"2","2","4","auto","manual","manual","yes","yes","yes","30","35","40"
125,8,"racer",1,"2","4","4","manual","manual","manual","no","no","yes","30","30","30"
125,9,"racer",1,"2","5","4","auto","auto","auto","no","no","yes","35","40","40"
125,10,"racer",2,"2","5","4","auto","manual","manual","no","yes","no","40","30","40"
126,1,"racer",2,"4","5","2","auto","manual","auto","yes","yes","yes","30","35","40"
126,2,"racer",1,"2","5","5","manual","auto","manual","no","no","yes","40","30","30"
126,3,"racer",3,"2","2","4","manual","manual","manual","yes","no","no","40","35","30"
126,4,"racer",2,"5","5","4","auto","manual","manual","yes","no","yes","30","35","30"
126,5,"racer",3,"5","2","4","auto","auto","manual","no","yes","yes","40","35","40"
126,6,"racer",2,"2","4","2","auto","auto","manual","yes","no","yes","30","30","35"
126,7,"racer",2,"4","4","5","manual","manual","manual","no","no","yes","35","40","40"
126,8,"racer",3,"4","4","5","manual","auto","auto","yes","yes","no","35","40","35"
126,9,"racer",3,"4","2","2","auto","auto","auto","yes","no","no","35","40","30"
126,10,"racer",2,"5","2","2","manual","manual","manual","no","no","yes","30","30","30"
127,1,"racer",3,"4","5","5","auto","auto","manual","yes","yes","no","30","35","30"
127,2,"racer",2,"4","2","5","manual","manual","manual","no","yes","no","40","30","40"
127,3,"racer",1,"4","2","4","auto","auto","auto","no","yes","yes","30","30","40"
127,4,"racer",1,"2","5","5","manual","manual","auto","no","no","no","30","35","30"
127,5,"racer",3,"4","4","2","manual","auto","manual","no","no","yes","30","35","35"
127,6,"racer",3,"2","5","2","auto","auto","auto","no","yes","no","35","30","30"
127,7,"racer",3,"5","4","4","auto","manual","manual","yes","yes","yes","40","30","35"
127,8,"racer",3,"2","5","2","manual","manual","manual","no","yes","no","40","30","35"
127,9,"racer",2,"2","4","4","auto","manual","auto","no","no","yes","40","35","35"
127,10,"racer",2,"2","5","4","auto","manual","auto","yes","yes","no","35","35","40"
128,1,"fun",3,"4","5","5","manual","auto","auto","no","no","yes","40","35","40"
128,2,"fun",1,"2","2","4","auto","manual","manual","yes","yes","yes","40","30","35"
128,3,"fun",2,"4","2","5","manual","auto","auto","no","yes","yes","35","30","30"
128,4,"fun",3,"4","4","5","manual","auto","manual","yes","yes","yes","40","30","30"
128,5,"fun",1,"5","4","4","auto","auto","manual","no","no","no","30","30","30"
128,6,"fun",2,"4","2","5","auto","manual","manual","yes","yes","no","40","40","40"
128,7,"fun",2,"2","2","2","manual","auto","auto","no","yes","no","35","35","30"
128,8,"fun",3,"4","2","5","manual","auto","auto","yes","no","yes","30","40","35"
128,9,"fun",3,"2","4","4","manual","auto","auto","yes","no","yes","35","40","35"
128,10,"fun",1,"4","5","2","auto","manual","auto","no","no","no","35","30","35"
129,1,"basic",1,"4","2","5","manual","auto","manual","no","yes","yes","30","35","35"
129,2,"basic",1,"5","4","5","manual","manual","auto","no","no","yes","30","35","40"
129,3,"basic",1,"5","5","2","auto","auto","auto","yes","no","yes","30","40","40"
129,4,"basic",2,"5","5","2","manual","auto","auto","yes","no","no","30","35","40"
129,5,"basic",3,"2","4","2","manual","auto","manual","no","no","no","35","40","30"
129,6,"basic",3,"4","5","5","manual","manual","auto","yes","no","yes","35","35","35"
129,7,"basic",2,"4","5","2","auto","auto","manual","yes","no","yes","35","30","35"
129,8,"basic",1,"4","5","4","manual","manual","manual","yes","yes","yes","30","40","40"
129,9,"basic",1,"4","2","4","auto","manual","auto","yes","yes","no","30","30","35"
129,10,"basic",2,"2","4","5","manual","auto","manual","no","no","no","40","30","40"
130,1,"basic",2,"4","2","2","auto","auto","auto","no","yes","no","40","35","35"
130,2,"basic",1,"5","2","4","auto","auto","auto","no","no","yes","35","40","40"
130,3,"basic",3,"2","5","5","auto","manual","auto","no","yes","no","30","35","30"
130,4,"basic",2,"4","4","5","manual","manual","manual","yes","yes","no","30","35","35"
130,5,"basic",3,"5","2","2","manual","manual","auto","no","yes","yes","30","30","40"
130,6,"basic",3,"4","5","5","auto","auto","auto","no","no","yes","35","40","35"
130,7,"basic",2,"2","5","2","manual","auto","manual","no","yes","yes","40","30","35"
130,8,"basic",3,"4","2","4","manual","manual","auto","yes","yes","yes","40","40","35"
130,9,"basic",3,"5","4","4","manual","manual","auto","no","no","yes","40","30","30"
130,10,"basic",1,"4","5","2","manual","manual","manual","no","yes","no","35","40","30"
131,1,"fun",2,"2","5","5","manual","manual","manual","yes","yes","no","40","35","40"
131,2,"fun",1,"4","4","4","auto","auto","auto","yes","no","no","30","30","35"
131,3,"fun",3,"2","2","5","manual","manual","auto","no","yes","yes","40","35","30"
131,4,"fun",3,"2","5","2","manual","manual","manual","no","yes","yes","35","40","30"
131,5,"fun",2,"5","5","4","manual","auto","manual","no","yes","no","35","35","40"
131,6,"fun",1,"4","5","4","auto","manual","auto","yes","yes","yes","35","30","40"
131,7,"fun",1,"2","2","4","auto","auto","auto","yes","no","no","40","40","40"
131,8,"fun",2,"4","4","4","manual","manual","manual","yes","yes","yes","40","30","35"
131,9,"fun",3,"5","2","2","auto","auto","auto","no","no","yes","40","30","35"
131,10,"fun",2,"5","2","4","auto","auto","manual","no","yes","no","35","30","35"
132,1,"basic",3,"2","4","2","manual","manual","manual","yes","yes","yes","35","40","30"
132,2,"basic",2,"4","2","5","manual","auto","manual","no","no","no","35","35","30"
132,3,"basic",3,"4","5","4","auto","manual","auto","yes","yes","no","35","35","40"
132,4,"basic",2,"4","2","2","auto","auto","manual","no","no","no","30","30","40"
132,5,"basic",3,"2","5","4","auto","auto","auto","yes","yes","yes","35","35","30"
132,6,"basic",3,"2","2","5","manual","manual","auto","no","yes","no","30","40","35"
132,7,"basic",3,"5","4","4","auto","auto","manual","yes","yes","yes","40","40","30"
132,8,"basic",1,"2","5","2","manual","manual","auto","no","no","yes","35","35","40"
132,9,"basic",2,"5","5","4","auto","auto","manual","yes","no","yes","30","40","35"
132,10,"basic",2,"5","2","4","manual","auto","manual","no","yes","no","40","30","30"
133,1,"basic",1,"2","2","5","auto","auto","auto","yes","no","yes","40","35","35"
133,2,"basic",3,"2","4","2","manual","manual","auto","yes","no","yes","40","40","30"
133,3,"basic",1,"5","2","5","auto","manual","manual","no","yes","no","35","35","35"
133,4,"basic",3,"5","5","4","manual","manual","auto","no","no","yes","30","40","35"
133,5,"basic",1,"2","4","2","auto","auto","manual","no","no","no","30","30","40"
133,6,"basic",3,"2","2","4","auto","manual","auto","no","yes","yes","40","30","30"
133,7,"basic",3,"5","4","2","manual","manual","manual","yes","yes","no","35","35","35"
133,8,"basic",1,"5","5","5","auto","manual","auto","no","yes","yes","30","30","40"
133,9,"basic",3,"4","2","4","auto","manual","manual","yes","no","yes","40","30","30"
133,10,"basic",1,"4","5","5","auto","auto","manual","no","no","yes","35","40","40"
134,1,"basic",3,"2","2","4","auto","manual","auto","yes","no","no","40","35","30"
134,2,"basic",2,"4","2","4","manual","auto","auto","yes","no","yes","40","35","30"
134,3,"basic",3,"5","5","2","manual","auto","manual","yes","no","yes","40","30","40"
134,4,"basic",1,"2","4","4","auto","manual","auto","yes","yes","no","35","30","35"
134,5,"basic",1,"2","5","2","auto","auto","manual","no","yes","no","30","40","30"
134,6,"basic",2,"2","5","5","manual","auto","auto","no","yes","yes","40","35","30"
134,7,"basic",2,"5","2","4","manual","auto","manual","yes","yes","yes","35","30","35"
134,8,"basic",3,"5","5","2","manual","auto","auto","no","no","no","35","35","40"
134,9,"basic",2,"5","4","5","manual","auto","auto","no","yes","no","30","35","40"
134,10,"basic",2,"4","5","5","manual","manual","manual","no","yes","no","40","30","40"
135,1,"basic",3,"5","2","4","manual","auto","auto","yes","yes","yes","35","40","35"
135,2,"basic",1,"5","2","5","auto","auto","manual","yes","no","no","35","40","30"
135,3,"basic",1,"5","5","4","auto","auto","auto","no","no","no","35","40","35"
135,4,"basic",2,"4","2","5","manual","auto","manual","yes","no","no","40","35","35"
135,5,"basic",3,"5","2","5","auto","manual","manual","yes","no","no","40","40","40"
135,6,"basic",1,"4","2","2","auto","manual","manual","no","no","yes","40","30","35"
135,7,"basic",1,"2","4","4","auto","manual","manual","yes","no","yes","35","40","30"
135,8,"basic",1,"2","2","5","auto","manual","manual","no","no","yes","30","35","40"
135,9,"basic",2,"2","5","4","manual","auto","manual","yes","no","no","40","30","35"
135,10,"basic",1,"4","2","5","auto","manual","manual","no","yes","yes","30","30","30"
136,1,"fun",1,"4","5","4","auto","auto","auto","yes","no","no","40","35","30"
136,2,"fun",3,"4","4","5","manual","auto","auto","yes","no","yes","40","35","40"
136,3,"fun",1,"5","4","5","auto","auto","manual","no","yes","yes","30","35","40"
136,4,"fun",2,"5","5","5","manual","auto","manual","no","yes","yes","30","35","35"
136,5,"fun",2,"2","2","4","manual","auto","manual","no","no","yes","35","40","35"
136,6,"fun",3,"4","2","5","manual","auto","manual","no","no","yes","40","30","30"
136,7,"fun",1,"5","2","2","manual","auto","manual","no","no","no","35","35","40"
136,8,"fun",2,"4","2","4","auto","manual","auto","yes","yes","no","30","30","40"
136,9,"fun",1,"4","2","4","manual","manual","manual","no","yes","yes","35","35","30"
136,10,"fun",3,"2","2","2","manual","auto","auto","no","yes","yes","30","40","30"
137,1,"fun",2,"2","2","4","manual","auto","manual","yes","no","yes","35","35","35"
137,2,"fun",1,"4","5","5","manual","auto","auto","no","yes","no","30","35","30"
137,3,"fun",2,"5","2","4","manual","auto","auto","no","no","no","40","30","35"
137,4,"fun",2,"2","4","4","manual","auto","manual","yes","yes","yes","30","30","30"
137,5,"fun",2,"4","4","5","manual","auto","manual","yes","no","yes","40","30","40"
137,6,"fun",1,"4","2","5","auto","manual","auto","yes","yes","no","40","40","35"
137,7,"fun",1,"5","2","2","auto","auto","auto","yes","yes","yes","30","30","40"
137,8,"fun",3,"4","5","2","auto","manual","manual","yes","yes","no","35","30","30"
137,9,"fun",3,"4","5","2","manual","manual","manual","no","no","no","40","35","40"
137,10,"fun",3,"2","2","5","auto","manual","auto","no","no","yes","40","35","40"
